metro_area,year,month,unemployment_rate
67147,"Vineland-Bridgeton, NJ MSA",2004,2,6.9
67148,"Albuquerque, NM MSA",2004,2,5.3
67149,"Farmington, NM MSA",2004,2,6.2
67150,"Las Cruces, NM MSA",2004,2,6.4
67151,"Santa Fe, NM MSA",2004,2,4.4
67152,"Albany-Schenectady-Troy, NY MSA",2004,2,4.5
67153,"Binghamton, NY MSA",2004,2,5.8
67154,"Buffalo-Cheektowaga-Niagara Falls, NY MSA",2004,2,6.1
67155,"Elmira, NY MSA",2004,2,6.6
67156,"Glens Falls, NY MSA",2004,2,4.9
67157,"Ithaca, NY MSA",2004,2,4.3
67158,"Kingston, NY MSA",2004,2,5.1
67159,"New York-Newark-Jersey City, NY-NJ-PA MSA",2004,2,6.2
67160,"Rochester, NY MSA",2004,2,5.6
67161,"Syracuse, NY MSA",2004,2,5.7
67162,"Utica-Rome, NY MSA",2004,2,5.8
67163,"Watertown-Fort Drum, NY MSA",2004,2,7.4
67164,"Asheville, NC MSA",2004,2,4.4
67165,"Burlington, NC MSA",2004,2,6.5
67166,"Charlotte-Concord-Gastonia, NC-SC MSA",2004,2,6.3
67167,"Durham-Chapel Hill, NC MSA",2004,2,4.6
67168,"Fayetteville, NC MSA",2004,2,5.5
67169,"Goldsboro, NC MSA",2004,2,5.4
67170,"Greensboro-High Point, NC MSA",2004,2,5.8
67171,"Greenville, NC MSA",2004,2,5.7
67172,"Hickory-Lenoir-Morganton, NC MSA",2004,2,7.0
67173,"Jacksonville, NC MSA",2004,2,5.6
67174,"New Bern, NC MSA",2004,2,4.8
67175,"Raleigh, NC MSA",2004,2,4.6
67176,"Rocky Mount, NC MSA",2004,2,7.2
67177,"Wilmington, NC MSA",2004,2,4.8
67178,"Winston-Salem, NC MSA",2004,2,5.8
67179,"Bismarck, ND MSA",2004,2,3.1
67180,"Fargo, ND-MN MSA",2004,2,3.0
67181,"Grand Forks, ND-MN MSA",2004,2,3.8
67182,"Akron, OH MSA",2004,2,6.2
67183,"Canton-Massillon, OH MSA",2004,2,6.9
67184,"Cincinnati, OH-KY-IN MSA",2004,2,5.4
67185,"Cleveland-Elyria, OH MSA",2004,2,5.4
67186,"Columbus, OH MSA",2004,2,5.6
67187,"Dayton, OH MSA",2004,2,6.3
67188,"Lima, OH MSA",2004,2,6.5
67189,"Mansfield, OH MSA",2004,2,7.5
67190,"Springfield, OH MSA",2004,2,6.9
67191,"Toledo, OH MSA",2004,2,7.2
67192,"Weirton-Steubenville, WV-OH MSA",2004,2,7.7
67193,"Youngstown-Warren-Boardman, OH-PA MSA",2004,2,7.3
67194,"Enid, OK MSA",2004,2,3.9
67195,"Lawton, OK MSA",2004,2,4.3
67196,"Oklahoma City, OK MSA",2004,2,4.7
67197,"Tulsa, OK MSA",2004,2,5.4
67198,"Albany, OR MSA",2004,2,9.4
67199,"Bend-Redmond, OR MSA",2004,2,7.0
67200,"Corvallis, OR MSA",2004,2,5.6
67201,"Eugene, OR MSA",2004,2,7.5
67202,"Grants Pass, OR MSA",2004,2,8.3
67203,"Medford, OR MSA",2004,2,7.2
67204,"Portland-Vancouver-Hillsboro, OR-WA MSA",2004,2,7.6
67205,"Salem, OR MSA",2004,2,7.6
67206,"Allentown-Bethlehem-Easton, PA-NJ MSA",2004,2,5.3
67207,"Altoona, PA MSA",2004,2,5.2
67208,"Bloomsburg-Berwick, PA MSA",2004,2,6.1
67209,"Chambersburg-Waynesboro, PA MSA",2004,2,3.8
67210,"East Stroudsburg, PA MSA",2004,2,5.6
67211,"Erie, PA MSA",2004,2,6.3
67212,"Gettysburg, PA MSA",2004,2,4.1
67213,"Harrisburg-Carlisle, PA MSA",2004,2,4.5
67214,"Johnstown, PA MSA",2004,2,6.8
67215,"Lancaster, PA MSA",2004,2,3.9
67216,"Lebanon, PA MSA",2004,2,4.0
67217,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",2004,2,5.2
67218,"Pittsburgh, PA MSA",2004,2,5.7
67219,"Reading, PA MSA",2004,2,5.4
67220,"Scranton--Wilkes-Barre--Hazleton, PA MSA",2004,2,6.1
67221,"State College, PA MSA",2004,2,4.3
67222,"Williamsport, PA MSA",2004,2,5.9
67223,"York-Hanover, PA MSA",2004,2,4.7
67224,"Providence-Warwick, RI-MA Met NECTA",2004,2,5.5
67225,"Charleston-North Charleston, SC MSA",2004,2,5.4
67226,"Columbia, SC MSA",2004,2,5.7
67227,"Florence, SC MSA",2004,2,8.1
67228,"Greenville-Anderson-Mauldin, SC MSA",2004,2,6.5
67229,"Hilton Head Island-Bluffton-Beaufort, SC MSA",2004,2,5.0
67230,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC MSA",2004,2,5.8
67231,"Spartanburg, SC MSA",2004,2,7.7
67232,"Sumter, SC MSA",2004,2,7.4
67233,"Rapid City, SD MSA",2004,2,3.4
67234,"Sioux Falls, SD MSA",2004,2,3.2
67235,"Chattanooga, TN-GA MSA",2004,2,4.2
67236,"Clarksville, TN-KY MSA",2004,2,5.0
67237,"Cleveland, TN MSA",2004,2,4.9
67238,"Jackson, TN MSA",2004,2,5.6
67239,"Johnson City, TN MSA",2004,2,5.2
67240,"Kingsport-Bristol-Bristol, TN-VA MSA",2004,2,5.7
67241,"Knoxville, TN MSA",2004,2,4.3
67242,"Memphis, TN-MS-AR MSA",2004,2,5.6
67243,"Morristown, TN MSA",2004,2,5.7
67244,"Nashville-Davidson--Murfreesboro--Franklin, TN MSA",2004,2,4.4
67245,"Abilene, TX MSA",2004,2,5.0
67246,"Amarillo, TX MSA",2004,2,4.4
67247,"Austin-Round Rock, TX MSA",2004,2,5.3
67248,"Beaumont-Port Arthur, TX MSA",2004,2,8.4
67249,"Brownsville-Harlingen, TX MSA",2004,2,9.2
67250,"College Station-Bryan, TX MSA",2004,2,4.7
67251,"Corpus Christi, TX MSA",2004,2,6.3
67252,"Dallas-Fort Worth-Arlington, TX MSA",2004,2,6.0
67253,"El Paso, TX MSA",2004,2,7.9
67254,"Houston-The Woodlands-Sugar Land, TX MSA",2004,2,6.3
67255,"Killeen-Temple, TX MSA",2004,2,5.6
67256,"Laredo, TX MSA",2004,2,6.8
67257,"Longview, TX MSA",2004,2,6.1
67258,"Lubbock, TX MSA",2004,2,4.6
67259,"McAllen-Edinburg-Mission, TX MSA",2004,2,9.5
67260,"Midland, TX MSA",2004,2,4.6
67261,"Odessa, TX MSA",2004,2,6.1
67262,"San Angelo, TX MSA",2004,2,4.8
67263,"San Antonio-New Braunfels, TX MSA",2004,2,5.8
67264,"Sherman-Denison, TX MSA",2004,2,6.6
67265,"Texarkana, TX-AR MSA",2004,2,5.7
67266,"Tyler, TX MSA",2004,2,5.6
67267,"Victoria, TX MSA",2004,2,5.4
67268,"Waco, TX MSA",2004,2,5.6
67269,"Wichita Falls, TX MSA",2004,2,5.2
67270,"Logan, UT-ID MSA",2004,2,3.7
67271,"Ogden-Clearfield, UT MSA",2004,2,5.3
67272,"Provo-Orem, UT MSA",2004,2,5.1
67273,"St. George, UT MSA",2004,2,5.1
67274,"Salt Lake City, UT MSA",2004,2,5.4
67275,"Burlington-South Burlington, VT Met NECTA",2004,2,3.5
67276,"Blacksburg-Christiansburg-Radford, VA MSA",2004,2,4.8
67277,"Charlottesville, VA MSA",2004,2,3.7
67278,"Harrisonburg, VA MSA",2004,2,3.3
67279,"Lynchburg, VA MSA",2004,2,4.8
67280,"Richmond, VA MSA",2004,2,4.0
67281,"Roanoke, VA MSA",2004,2,4.0
67282,"Staunton-Waynesboro, VA MSA",2004,2,3.4
67283,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",2004,2,4.1
67284,"Winchester, VA-WV MSA",2004,2,3.5
67285,"Bellingham, WA MSA",2004,2,6.3
67286,"Bremerton-Silverdale, WA MSA",2004,2,6.2
67287,"Kennewick-Richland, WA MSA",2004,2,7.1
67288,"Longview, WA MSA",2004,2,9.3
67289,"Mount Vernon-Anacortes, WA MSA",2004,2,7.7
67290,"Olympia-Tumwater, WA MSA",2004,2,6.2
67291,"Seattle-Tacoma-Bellevue, WA MSA",2004,2,6.0
67292,"Spokane-Spokane Valley, WA MSA",2004,2,7.3
67293,"Walla Walla, WA MSA",2004,2,6.8
67294,"Wenatchee, WA MSA",2004,2,7.5
67295,"Yakima, WA MSA",2004,2,9.4
67296,"Beckley, WV MSA",2004,2,6.1
67297,"Charleston, WV MSA",2004,2,5.1
67298,"Huntington-Ashland, WV-KY-OH MSA",2004,2,5.7
67299,"Morgantown, WV MSA",2004,2,4.4
67300,"Parkersburg-Vienna, WV MSA",2004,2,5.5
67301,"Wheeling, WV-OH MSA",2004,2,6.2
67302,"Appleton, WI MSA",2004,2,5.0
67303,"Eau Claire, WI MSA",2004,2,4.9
67304,"Fond du Lac, WI MSA",2004,2,4.9
67305,"Green Bay, WI MSA",2004,2,5.1
67306,"Janesville-Beloit, WI MSA",2004,2,5.8
67307,"La Crosse-Onalaska, WI-MN MSA",2004,2,4.5
67308,"Madison, WI MSA",2004,2,3.6
67309,"Milwaukee-Waukesha-West Allis, WI MSA",2004,2,5.8
67310,"Oshkosh-Neenah, WI MSA",2004,2,5.0
67311,"Racine, WI MSA",2004,2,6.3
67312,"Sheboygan, WI MSA",2004,2,4.7
67313,"Wausau, WI MSA",2004,2,4.4
67314,"Casper, WY MSA",2004,2,3.9
67315,"Cheyenne, WY MSA",2004,2,4.3
67316,"Aguadilla-Isabela, PR MSA",2004,2,13.4
67317,"Arecibo, PR MSA",2004,2,12.1
67318,"Guayama, PR MSA",2004,2,17.4
67319,"Mayaguez, PR MSA",2004,2,13.2
67320,"Ponce, PR MSA",2004,2,12.7
67321,"San German, PR MSA",2004,2,11.9
67322,"San Juan-Carolina-Caguas, PR MSA",2004,2,10.4
67323,"Anniston-Oxford-Jacksonville, AL MSA",2004,3,5.6
67324,"Auburn-Opelika, AL MSA",2004,3,4.6
67325,"Birmingham-Hoover, AL MSA",2004,3,5.1
67326,"Daphne-Fairhope-Foley, AL MSA",2004,3,5.0
67327,"Decatur, AL MSA",2004,3,6.5
67328,"Dothan, AL MSA",2004,3,5.0
67329,"Florence-Muscle Shoals, AL MSA",2004,3,6.8
67330,"Gadsden, AL MSA",2004,3,6.5
67331,"Huntsville, AL MSA",2004,3,5.0
67332,"Mobile, AL MSA",2004,3,6.8
67333,"Montgomery, AL MSA",2004,3,5.7
67334,"Tuscaloosa, AL MSA",2004,3,5.3
67335,"Anchorage, AK MSA",2004,3,6.5
67336,"Fairbanks, AK MSA",2004,3,6.7
67337,"Flagstaff, AZ MSA",2004,3,5.5
67338,"Lake Havasu City-Kingman, AZ MSA",2004,3,4.7
67339,"Phoenix-Mesa-Scottsdale, AZ MSA",2004,3,4.8
67340,"Prescott, AZ MSA",2004,3,4.9
67341,"Sierra Vista-Douglas, AZ MSA",2004,3,5.2
67342,"Tucson, AZ MSA",2004,3,4.9
67343,"Yuma, AZ MSA",2004,3,16.1
67344,"Fayetteville-Springdale-Rogers, AR-MO MSA",2004,3,4.0
67345,"Fort Smith, AR-OK MSA",2004,3,5.3
67346,"Hot Springs, AR MSA",2004,3,6.3
67347,"Jonesboro, AR MSA",2004,3,6.0
67348,"Little Rock-North Little Rock-Conway, AR MSA",2004,3,5.2
67349,"Pine Bluff, AR MSA",2004,3,7.7
67350,"Bakersfield, CA MSA",2004,3,10.1
67351,"Chico, CA MSA",2004,3,7.6
67352,"El Centro, CA MSA",2004,3,17.1
67353,"Fresno, CA MSA",2004,3,10.7
67354,"Hanford-Corcoran, CA MSA",2004,3,11.3
67355,"Los Angeles-Long Beach-Anaheim, CA MSA",2004,3,6.2
67356,"Madera, CA MSA",2004,3,9.4
67357,"Merced, CA MSA",2004,3,11.2
67358,"Modesto, CA MSA",2004,3,9.5
67359,"Napa, CA MSA",2004,3,4.8
67360,"Oxnard-Thousand Oaks-Ventura, CA MSA",2004,3,5.6
67361,"Redding, CA MSA",2004,3,7.8
67362,"Riverside-San Bernardino-Ontario, CA MSA",2004,3,6.1
67363,"Sacramento--Roseville--Arden-Arcade, CA MSA",2004,3,5.7
67364,"Salinas, CA MSA",2004,3,8.4
67365,"San Diego-Carlsbad, CA MSA",2004,3,4.9
67366,"San Francisco-Oakland-Hayward, CA MSA",2004,3,5.8
67367,"San Jose-Sunnyvale-Santa Clara, CA MSA",2004,3,7.1
67368,"San Luis Obispo-Paso Robles-Arroyo Grande, CA MSA",2004,3,4.6
67369,"Santa Cruz-Watsonville, CA MSA",2004,3,7.1
67370,"Santa Maria-Santa Barbara, CA MSA",2004,3,4.8
67371,"Santa Rosa, CA MSA",2004,3,5.2
67372,"Stockton-Lodi, CA MSA",2004,3,8.9
67373,"Vallejo-Fairfield, CA MSA",2004,3,6.1
67374,"Visalia-Porterville, CA MSA",2004,3,11.7
67375,"Yuba City, CA MSA",2004,3,10.4
67376,"Boulder, CO MSA",2004,3,5.0
67377,"Colorado Springs, CO MSA",2004,3,5.7
67378,"Denver-Aurora-Lakewood, CO MSA",2004,3,6.0
67379,"Fort Collins, CO MSA",2004,3,4.7
67380,"Grand Junction, CO MSA",2004,3,5.4
67381,"Greeley, CO MSA",2004,3,5.6
67382,"Pueblo, CO MSA",2004,3,7.4
67383,"Bridgeport-Stamford-Norwalk, CT Met NECTA",2004,3,4.8
67384,"Danbury, CT Met NECTA",2004,3,3.9
67385,"Hartford-West Hartford-East Hartford, CT Met NECTA",2004,3,5.4
67386,"New Haven, CT Met NECTA",2004,3,5.1
67387,"Norwich-New London-Westerly, CT-RI Met NECTA",2004,3,4.7
67388,"Waterbury, CT Met NECTA",2004,3,6.3
67389,"Dover, DE MSA",2004,3,3.5
67390,"Salisbury, MD-DE MSA",2004,3,4.5
67391,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2004,3,3.7
67392,"Cape Coral-Fort Myers, FL MSA",2004,3,4.2
67393,"Crestview-Fort Walton Beach-Destin, FL MSA",2004,3,3.4
67394,"Deltona-Daytona Beach-Ormond Beach, FL MSA",2004,3,4.9
67395,"Gainesville, FL MSA",2004,3,3.7
67396,"Homosassa Springs, FL MSA",2004,3,5.7
67397,"Jacksonville, FL MSA",2004,3,4.9
67398,"Lakeland-Winter Haven, FL MSA",2004,3,5.1
67399,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",2004,3,4.7
67400,"Naples-Immokalee-Marco Island, FL MSA",2004,3,4.5
67401,"North Port-Sarasota-Bradenton, FL MSA",2004,3,4.4
67402,"Ocala, FL MSA",2004,3,5.0
67403,"Orlando-Kissimmee-Sanford, FL MSA",2004,3,4.7
67404,"Palm Bay-Melbourne-Titusville, FL MSA",2004,3,4.7
67405,"Panama City, FL MSA",2004,3,4.7
67406,"Pensacola-Ferry Pass-Brent, FL MSA",2004,3,4.5
67407,"Port St. Lucie, FL MSA",2004,3,5.6
67408,"Punta Gorda, FL MSA",2004,3,5.1
67409,"Sebastian-Vero Beach, FL MSA",2004,3,6.1
67410,"Sebring, FL MSA",2004,3,5.2
67411,"Tallahassee, FL MSA",2004,3,4.1
67412,"Tampa-St. Petersburg-Clearwater, FL MSA",2004,3,4.8
67413,"The Villages, FL MSA",2004,3,4.8
67414,"Albany, GA MSA",2004,3,4.8
67415,"Athens-Clarke County, GA MSA",2004,3,3.6
67416,"Atlanta-Sandy Springs-Roswell, GA MSA",2004,3,4.4
67417,"Augusta-Richmond County, GA-SC MSA",2004,3,5.1
67418,"Brunswick, GA MSA",2004,3,3.9
67419,"Columbus, GA-AL MSA",2004,3,5.4
67420,"Dalton, GA MSA",2004,3,3.7
67421,"Gainesville, GA MSA",2004,3,3.7
67422,"Hinesville, GA MSA",2004,3,4.5
67423,"Macon-Bibb County, GA MSA",2004,3,4.5
67424,"Rome, GA MSA",2004,3,4.1
67425,"Savannah, GA MSA",2004,3,3.9
67426,"Valdosta, GA MSA",2004,3,3.2
67427,"Warner Robins, GA MSA",2004,3,4.0
67428,"Kahului-Wailuku-Lahaina, HI MSA",2004,3,3.5
67429,"Urban Honolulu, HI MSA",2004,3,3.5
67430,"Boise City, ID MSA",2004,3,4.7
67431,"Coeur d'Alene, ID MSA",2004,3,6.2
67432,"Idaho Falls, ID MSA",2004,3,3.6
67433,"Lewiston, ID-WA MSA",2004,3,5.4
67434,"Pocatello, ID MSA",2004,3,4.9
67435,"Twin Falls, ID MSA",2004,3,4.7
67436,"Bloomington, IL MSA",2004,3,4.3
67437,"Carbondale-Marion, IL MSA",2004,3,6.0
67438,"Champaign-Urbana, IL MSA",2004,3,4.5
67439,"Chicago-Naperville-Elgin, IL-IN-WI MSA",2004,3,6.3
67440,"Danville, IL MSA",2004,3,8.3
67441,"Davenport-Moline-Rock Island, IA-IL MSA",2004,3,5.3
67442,"Decatur, IL MSA",2004,3,6.9
67443,"Kankakee, IL MSA",2004,3,7.4
67444,"Peoria, IL MSA",2004,3,5.5
67445,"Rockford, IL MSA",2004,3,7.6
67446,"Springfield, IL MSA",2004,3,5.3
67447,"Bloomington, IN MSA",2004,3,4.3
67448,"Columbus, IN MSA",2004,3,4.5
67449,"Elkhart-Goshen, IN MSA",2004,3,4.3
67450,"Evansville, IN-KY MSA",2004,3,4.6
67451,"Fort Wayne, IN MSA",2004,3,5.2
67452,"Indianapolis-Carmel-Anderson, IN MSA",2004,3,4.7
67453,"Kokomo, IN MSA",2004,3,5.9
67454,"Lafayette-West Lafayette, IN MSA",2004,3,4.8
67455,"Michigan City-La Porte, IN MSA",2004,3,6.4
67456,"Muncie, IN MSA",2004,3,5.8
67457,"South Bend-Mishawaka, IN-MI MSA",2004,3,5.0
67458,"Terre Haute, IN MSA",2004,3,7.3
67459,"Ames, IA MSA",2004,3,2.8
67460,"Cedar Rapids, IA MSA",2004,3,4.6
67461,"Des Moines-West Des Moines, IA MSA",2004,3,4.4
67462,"Dubuque, IA MSA",2004,3,4.3
67463,"Iowa City, IA MSA",2004,3,3.3
67464,"Sioux City, IA-NE-SD MSA",2004,3,4.5
67465,"Waterloo-Cedar Falls, IA MSA",2004,3,4.2
67466,"Lawrence, KS MSA",2004,3,4.1
67467,"Manhattan, KS MSA",2004,3,4.0
67468,"Topeka, KS MSA",2004,3,6.2
67469,"Wichita, KS MSA",2004,3,6.4
67470,"Bowling Green, KY MSA",2004,3,5.4
67471,"Elizabethtown-Fort Knox, KY MSA",2004,3,5.7
67472,"Lexington-Fayette, KY MSA",2004,3,4.4
67473,"Louisville/Jefferson County, KY-IN MSA",2004,3,5.3
67474,"Owensboro, KY MSA",2004,3,5.4
67475,"Alexandria, LA MSA",2004,3,6.0
67476,"Baton Rouge, LA MSA",2004,3,6.4
67477,"Hammond, LA MSA",2004,3,7.1
67478,"Houma-Thibodaux, LA MSA",2004,3,5.0
67479,"Lafayette, LA MSA",2004,3,5.3
67480,"Lake Charles, LA MSA",2004,3,5.9
67481,"Monroe, LA MSA",2004,3,5.9
67482,"New Orleans-Metairie, LA MSA",2004,3,5.3
67483,"Shreveport-Bossier City, LA MSA",2004,3,6.3
67484,"Bangor, ME Met NECTA",2004,3,4.8
67485,"Lewiston-Auburn, ME Met NECTA",2004,3,4.4
67486,"Portland-South Portland, ME Met NECTA",2004,3,3.4
67487,"Baltimore-Columbia-Towson, MD MSA",2004,3,4.6
67488,"California-Lexington Park, MD MSA",2004,3,3.4
67489,"Cumberland, MD-WV MSA",2004,3,6.2
67490,"Hagerstown-Martinsburg, MD-WV MSA",2004,3,4.5
67491,"Barnstable Town, MA Met NECTA",2004,3,4.8
67492,"Boston-Cambridge-Nashua, MA-NH Met NECTA",2004,3,5.1
67493,"Leominster-Gardner, MA Met NECTA",2004,3,6.6
67494,"New Bedford, MA Met NECTA",2004,3,7.3
67495,"Pittsfield, MA Met NECTA",2004,3,4.9
67496,"Springfield, MA-CT Met NECTA",2004,3,5.6
67497,"Worcester, MA-CT Met NECTA",2004,3,5.6
67498,"Ann Arbor, MI MSA",2004,3,4.2
67499,"Battle Creek, MI MSA",2004,3,7.1
67500,"Bay City, MI MSA",2004,3,7.4
67501,"Detroit-Warren-Dearborn, MI MSA",2004,3,6.8
67502,"Flint, MI MSA",2004,3,8.2
67503,"Grand Rapids-Wyoming, MI MSA",2004,3,6.5
67504,"Jackson, MI MSA",2004,3,7.7
67505,"Kalamazoo-Portage, MI MSA",2004,3,6.0
67506,"Lansing-East Lansing, MI MSA",2004,3,5.6
67507,"Midland, MI MSA",2004,3,6.3
67508,"Monroe, MI MSA",2004,3,6.2
67509,"Muskegon, MI MSA",2004,3,8.0
67510,"Niles-Benton Harbor, MI MSA",2004,3,7.7
67511,"Saginaw, MI MSA",2004,3,8.7
67512,"Duluth, MN-WI MSA",2004,3,6.1
67513,"Mankato-North Mankato, MN MSA",2004,3,3.9
67514,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",2004,3,4.6
67515,"Rochester, MN MSA",2004,3,4.3
67516,"St. Cloud, MN MSA",2004,3,4.8
67517,"Gulfport-Biloxi-Pascagoula, MS MSA",2004,3,4.9
67518,"Hattiesburg, MS MSA",2004,3,4.9
67519,"Jackson, MS MSA",2004,3,4.6
67520,"Cape Girardeau, MO-IL MSA",2004,3,4.8
67521,"Columbia, MO MSA",2004,3,3.6
67522,"Jefferson City, MO MSA",2004,3,4.0
67523,"Joplin, MO MSA",2004,3,5.3
67524,"Kansas City, MO-KS MSA",2004,3,6.1
67525,"St. Joseph, MO-KS MSA",2004,3,5.7
67526,"St. Louis, MO-IL MSA",2004,3,5.8
67527,"Springfield, MO MSA",2004,3,4.6
67528,"Billings, MT MSA",2004,3,3.9
67529,"Great Falls, MT MSA",2004,3,4.5
67530,"Missoula, MT MSA",2004,3,4.3
67531,"Grand Island, NE MSA",2004,3,4.6
67532,"Lincoln, NE MSA",2004,3,3.4
67533,"Omaha-Council Bluffs, NE-IA MSA",2004,3,4.1
67534,"Carson City, NV MSA",2004,3,5.0
67535,"Las Vegas-Henderson-Paradise, NV MSA",2004,3,4.6
67536,"Reno, NV MSA",2004,3,4.0
67537,"Dover-Durham, NH-ME Met NECTA",2004,3,3.5
67538,"Manchester, NH Met NECTA",2004,3,3.7
67539,"Portsmouth, NH-ME Met NECTA",2004,3,3.7
67540,"Atlantic City-Hammonton, NJ MSA",2004,3,5.8
67541,"Ocean City, NJ MSA",2004,3,7.1
67542,"Trenton, NJ MSA",2004,3,4.5
67543,"Vineland-Bridgeton, NJ MSA",2004,3,6.9
67544,"Albuquerque, NM MSA",2004,3,5.2
67545,"Farmington, NM MSA",2004,3,6.1
67546,"Las Cruces, NM MSA",2004,3,6.3
67547,"Santa Fe, NM MSA",2004,3,4.4
67548,"Albany-Schenectady-Troy, NY MSA",2004,3,4.5
67549,"Binghamton, NY MSA",2004,3,5.7
67550,"Buffalo-Cheektowaga-Niagara Falls, NY MSA",2004,3,6.1
67551,"Elmira, NY MSA",2004,3,6.5
67552,"Glens Falls, NY MSA",2004,3,4.9
67553,"Ithaca, NY MSA",2004,3,4.3
67554,"Kingston, NY MSA",2004,3,5.0
67555,"New York-Newark-Jersey City, NY-NJ-PA MSA",2004,3,6.1
67556,"Rochester, NY MSA",2004,3,5.6
67557,"Syracuse, NY MSA",2004,3,5.7
67558,"Utica-Rome, NY MSA",2004,3,5.7
67559,"Watertown-Fort Drum, NY MSA",2004,3,7.4
67560,"Asheville, NC MSA",2004,3,4.4
67561,"Burlington, NC MSA",2004,3,6.5
67562,"Charlotte-Concord-Gastonia, NC-SC MSA",2004,3,6.2
67563,"Durham-Chapel Hill, NC MSA",2004,3,4.6
67564,"Fayetteville, NC MSA",2004,3,5.5
67565,"Goldsboro, NC MSA",2004,3,5.3
67566,"Greensboro-High Point, NC MSA",2004,3,5.7
67567,"Greenville, NC MSA",2004,3,5.6
67568,"Hickory-Lenoir-Morganton, NC MSA",2004,3,6.9
67569,"Jacksonville, NC MSA",2004,3,5.5
67570,"New Bern, NC MSA",2004,3,4.8
67571,"Raleigh, NC MSA",2004,3,4.5
67572,"Rocky Mount, NC MSA",2004,3,7.2
67573,"Wilmington, NC MSA",2004,3,4.8
67574,"Winston-Salem, NC MSA",2004,3,5.7
67575,"Bismarck, ND MSA",2004,3,3.1
67576,"Fargo, ND-MN MSA",2004,3,2.9
67577,"Grand Forks, ND-MN MSA",2004,3,3.8
67578,"Akron, OH MSA",2004,3,6.2
67579,"Canton-Massillon, OH MSA",2004,3,6.9
67580,"Cincinnati, OH-KY-IN MSA",2004,3,5.4
67581,"Cleveland-Elyria, OH MSA",2004,3,5.4
67582,"Columbus, OH MSA",2004,3,5.6
67583,"Dayton, OH MSA",2004,3,6.3
67584,"Lima, OH MSA",2004,3,6.6
67585,"Mansfield, OH MSA",2004,3,7.5
67586,"Springfield, OH MSA",2004,3,7.0
67587,"Toledo, OH MSA",2004,3,7.3
67588,"Weirton-Steubenville, WV-OH MSA",2004,3,8.0
67589,"Youngstown-Warren-Boardman, OH-PA MSA",2004,3,7.4
67590,"Enid, OK MSA",2004,3,3.8
67591,"Lawton, OK MSA",2004,3,4.3
67592,"Oklahoma City, OK MSA",2004,3,4.6
67593,"Tulsa, OK MSA",2004,3,5.2
67594,"Albany, OR MSA",2004,3,9.3
67595,"Bend-Redmond, OR MSA",2004,3,6.9
67596,"Corvallis, OR MSA",2004,3,5.6
67597,"Eugene, OR MSA",2004,3,7.4
67598,"Grants Pass, OR MSA",2004,3,8.3
67599,"Medford, OR MSA",2004,3,7.2
67600,"Portland-Vancouver-Hillsboro, OR-WA MSA",2004,3,7.5
67601,"Salem, OR MSA",2004,3,7.6
67602,"Allentown-Bethlehem-Easton, PA-NJ MSA",2004,3,5.3
67603,"Altoona, PA MSA",2004,3,5.2
67604,"Bloomsburg-Berwick, PA MSA",2004,3,6.1
67605,"Chambersburg-Waynesboro, PA MSA",2004,3,3.8
67606,"East Stroudsburg, PA MSA",2004,3,5.6
67607,"Erie, PA MSA",2004,3,6.3
67608,"Gettysburg, PA MSA",2004,3,4.0
67609,"Harrisburg-Carlisle, PA MSA",2004,3,4.5
67610,"Johnstown, PA MSA",2004,3,6.8
67611,"Lancaster, PA MSA",2004,3,3.9
67612,"Lebanon, PA MSA",2004,3,4.0
67613,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",2004,3,5.2
67614,"Pittsburgh, PA MSA",2004,3,5.7
67615,"Reading, PA MSA",2004,3,5.4
67616,"Scranton--Wilkes-Barre--Hazleton, PA MSA",2004,3,6.2
67617,"State College, PA MSA",2004,3,4.4
67618,"Williamsport, PA MSA",2004,3,5.9
67619,"York-Hanover, PA MSA",2004,3,4.6
67620,"Providence-Warwick, RI-MA Met NECTA",2004,3,5.5
67621,"Charleston-North Charleston, SC MSA",2004,3,5.4
67622,"Columbia, SC MSA",2004,3,5.7
67623,"Florence, SC MSA",2004,3,8.1
67624,"Greenville-Anderson-Mauldin, SC MSA",2004,3,6.5
67625,"Hilton Head Island-Bluffton-Beaufort, SC MSA",2004,3,5.0
67626,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC MSA",2004,3,5.7
67627,"Spartanburg, SC MSA",2004,3,7.8
67628,"Sumter, SC MSA",2004,3,7.4
67629,"Rapid City, SD MSA",2004,3,3.4
67630,"Sioux Falls, SD MSA",2004,3,3.3
67631,"Chattanooga, TN-GA MSA",2004,3,4.2
67632,"Clarksville, TN-KY MSA",2004,3,4.9
67633,"Cleveland, TN MSA",2004,3,4.7
67634,"Jackson, TN MSA",2004,3,5.5
67635,"Johnson City, TN MSA",2004,3,5.1
67636,"Kingsport-Bristol-Bristol, TN-VA MSA",2004,3,5.6
67637,"Knoxville, TN MSA",2004,3,4.2
67638,"Memphis, TN-MS-AR MSA",2004,3,5.5
67639,"Morristown, TN MSA",2004,3,5.5
